No;Regional Office;POP;Rack;Rack Size;U;Nama Perangkat;Nama Lama;Hostname;CORE;Penamaan;KodeRO;-;KodePOP;-2;NoRack;Kondisi Real;U2
;Batam;Panaran;1;;10;OTB 48 Core (FC);OTB 48 FC;BTM-PNR-1-OTB#1-48-FC-1-;48/FC;;BTM;-;PNR;-;;;
;Batam;Panaran;1;;9;OTB 48 Core (FC);OTB 48 FC;BTM-PNR-1-OTB#1-48-FC-1-;;;BTM;-;PNR;-;;;
;Batam;Panaran;1;;8;IDLE;OTB 48 FC;;;;BTM;-;PNR;-;;;
;Batam;Panaran;1;;7;Ciena 5170;;BTM-PNR-1-SWC-1-CNA-5170-;;;BTM;-;PNR;-;;;
;Batam;Panaran;1;;6;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;1;;5;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;1;;4;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;1;;3;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;1;;2;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;1;;1;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;42;42;IDLE;Trendnet;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;41;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;40;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;39;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;38;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;37;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;36;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;35;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;34;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;33;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;32;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;31;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;30;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;29;IDLE;Flat Shelf;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;28;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;27;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;26;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;25;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;24;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;23;Shelf Rack;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;22;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;21;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;20;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;19;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;18;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;17;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;16;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;15;IDLE;Huawei HM14;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;14;Shelf Rack;Huawei HM14;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;13;IDLE;Huawei HM14;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;12;IDLE;Huawei HM14;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;11;IDLE;Huawei HM14;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;10;IDLE;Juniper MX480;;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;9;Juniper MX480;Juniper MX480;BTM-PNR-2-RTR-8-JNP-MX480-;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;8;Juniper MX480;Juniper MX480;BTM-PNR-2-RTR-8-JNP-MX480-;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;7;Juniper MX480;Juniper MX480;BTM-PNR-2-RTR-8-JNP-MX480-;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;6;Juniper MX480;Juniper MX480;BTM-PNR-2-RTR-8-JNP-MX480-;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;5;Juniper MX480;Juniper MX480;BTM-PNR-2-RTR-8-JNP-MX480-;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;4;Juniper MX480;Juniper MX480;BTM-PNR-2-RTR-8-JNP-MX480-;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;3;Juniper MX480;Juniper MX480;BTM-PNR-2-RTR-8-JNP-MX480-;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;2;Juniper MX480;Juniper MX480;BTM-PNR-2-RTR-8-JNP-MX480-;;;BTM;-;PNR;-;;;
;Batam;Panaran;2;;1;Juniper MX480;Juniper MX480;BTM-PNR-2-RTR-8-JNP-MX480-;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;42;42;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;41;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;40;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;39;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;38;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;37;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;36;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;35;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;34;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;33;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;32;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;31;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;30;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;29;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;28;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;27;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;26;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;25;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;24;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;23;Shelf Rack;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;22;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;21;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;20;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;19;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;18;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;17;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;16;IDLE;Blank Panel;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;15;IDLE;Blank Panel;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;14;Shelf Rack;IXIA;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;13;IDLE;Idle;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;12;IDLE;IXIA;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;11;IDLE;Cable Managemnt;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;10;IDLE;Vision E100;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;9;IDLE;Cable Managemnt;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;8;IDLE;Alcatel lucent;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;7;IDLE;Ceble management;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;6;IDLE;Server Dell;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;5;IDLE;Server Dell;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;4;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;3;IDLE;Server Dell;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;2;IDLE;Server Dell;;;;BTM;-;PNR;-;;;
;Batam;Panaran;3;;1;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;40;40;IDLE;Idle;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;39;IDLE;Idle;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;38;IDLE;Idle;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;37;Rectifier Vertiv;Idle;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;36;Rectifier Vertiv;Recti Vertiv 2;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;35;Rectifier Vertiv;Recti Vertiv 2;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;34;Rectifier Vertiv;Recti Vertiv 2;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;33;Rectifier Vertiv;Recti Vertiv 2;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;32;Rectifier Vertiv;Recti Vertiv 2;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;31;Rectifier Vertiv;Recti Vertiv 2;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;30;IDLE;Recti Vertiv 2;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;29;IDLE;Recti Vertiv 2;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;28;IDLE;Cable Managemnt;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;27;IDLE;Cable Managemnt;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;26;Rectifier Vertiv;Cable Managemnt;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;25;Rectifier Vertiv;Cable Managemnt;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;24;Rectifier Vertiv;Recti Vertiv 1;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;23;Rectifier Vertiv;Recti Vertiv 1;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;22;Rectifier Vertiv;Recti Vertiv 1;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;21;Rectifier Vertiv;Recti Vertiv 1;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;20;Rectifier Vertiv;Recti Vertiv 1;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;19;IDLE;Recti Vertiv 1;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;18;OTB 24 Core (FC);Recti Vertiv 1;BTM-PNR-4-OTB#7-24-FC-5-;24/FC;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;17;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;16;OTB 48 Core (LC);OTB Indosat;BTM-PNR-4-OTB#6-48-LC-1-;48/LC;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;15;OTB 48 Core (LC);OTB Indosat;BTM-PNR-4-OTB#6-48-LC-1-;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;14;IDLE;OTB 48 LC;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;13;IDLE;OTB 48 LC;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;12;IDLE;OTB 48 LC;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;11;OTB 24 Core (SC);Idle;BTM-PNR-4-OTB#5-24-SC-1-;24/SC;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;10;IDLE;OTB 24 SC;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;9;IDLE;Idle;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;8;OTB 24 Core (FC);OTB 24 FC;BTM-PNR-4-OTB#4-24-FC-4-;24/FC;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;7;IDLE;OTB 24 FC;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;6;IDLE;OTB 48 FC;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;5;IDLE;OTB 48 FC;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;4;IDLE;OTB 48 FC;;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;3;OTB 48 Core (FC);OTB 48 FC;BTM-PNR-4-OTB#3-48-FC-3-;;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;2;OTB 48 Core (FC);OTB 24 FC;BTM-PNR-4-OTB#3-48-FC-3-;48/FC;;BTM;-;PNR;-;;;
;Batam;Panaran;4;;1;OTB 24 Core (FC);OTB 24 FC;BTM-PNR-4-OTB#2-24-FC-2-;24/FC;;BTM;-;PNR;-;;;
;Batam;Panaran;5;42;42;Power Supply (Main Power, Protection Power);PSU ;;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;41;Power Supply (Main Power, Protection Power);PSU ;;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;40;IDLE;PSU ;;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;39;Cable Compartment;PSU ;;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;38;Cable Compartment;PSU ;;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;37;Nokia Siemens Network;PSU ;BTM-PNR-5-WDM-11-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;36;Nokia Siemens Network;Cable management;BTM-PNR-5-WDM-11-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;35;Nokia Siemens Network;Cable management;BTM-PNR-5-WDM-11-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;34;Nokia Siemens Network;DWDM Shelf 3 Tungkal;BTM-PNR-5-WDM-11-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;33;Nokia Siemens Network;DWDM Shelf 3 Tungkal;BTM-PNR-5-WDM-11-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;32;Nokia Siemens Network;DWDM Shelf 3 Tungkal;BTM-PNR-5-WDM-11-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;31;Nokia Siemens Network;DWDM Shelf 3 Tungkal;BTM-PNR-5-WDM-11-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;30;Nokia Siemens Network;DWDM Shelf 3 Tungkal;BTM-PNR-5-WDM-11-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;29;Nokia Siemens Network;DWDM Shelf 3 Tungkal;BTM-PNR-5-WDM-11-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;28;Nokia Siemens Network;DWDM Shelf 3 Tungkal;BTM-PNR-5-WDM-11-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;27;Nokia Siemens Network;DWDM Shelf 3 Tungkal;BTM-PNR-5-WDM-11-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;26;Cable Compartment;DWDM Shelf 3 Tungkal;;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;25;Cable Compartment;DWDM Shelf 3 Tungkal;;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;24;Nokia Siemens Network;DWDM Shelf 3 Tungkal;BTM-PNR-5-WDM-10-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;23;Nokia Siemens Network;DWDM Shelf 3 Tungkal;BTM-PNR-5-WDM-10-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;22;Nokia Siemens Network;DWDM Shelf 3 Tungkal;BTM-PNR-5-WDM-10-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;21;Nokia Siemens Network;Cable management;BTM-PNR-5-WDM-10-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;20;Nokia Siemens Network;Cable management;BTM-PNR-5-WDM-10-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;19;Nokia Siemens Network;DWDM Shelf 1 BTC;BTM-PNR-5-WDM-10-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;18;Nokia Siemens Network;DWDM Shelf 1 BTC;BTM-PNR-5-WDM-10-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;17;Nokia Siemens Network;DWDM Shelf 1 BTC;BTM-PNR-5-WDM-10-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;16;Nokia Siemens Network;DWDM Shelf 1 BTC;BTM-PNR-5-WDM-10-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;15;Nokia Siemens Network;DWDM Shelf 1 BTC;BTM-PNR-5-WDM-10-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;14;Nokia Siemens Network;DWDM Shelf 1 BTC;BTM-PNR-5-WDM-10-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;13;IDLE;DWDM Shelf 1 BTC;;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;12;Cable Compartment;DWDM Shelf 1 BTC;;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;11;Cable Compartment;DWDM Shelf 1 BTC;;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;10;Nokia Siemens Network;Dwdm Shelf 2 BTC;BTM-PNR-5-WDM-9-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;9;Nokia Siemens Network;Dwdm Shelf 2 BTC;BTM-PNR-5-WDM-9-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;8;Nokia Siemens Network;Dwdm Shelf 2 BTC;BTM-PNR-5-WDM-9-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;7;Nokia Siemens Network;Dwdm Shelf 2 BTC;BTM-PNR-5-WDM-9-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;6;Nokia Siemens Network;Dwdm Shelf 2 BTC;BTM-PNR-5-WDM-9-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;5;Nokia Siemens Network;Dwdm Shelf 2 BTC;BTM-PNR-5-WDM-9-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;4;Nokia Siemens Network;Dwdm Shelf 2 BTC;BTM-PNR-5-WDM-9-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;3;Nokia Siemens Network;Dwdm Shelf 2 BTC;BTM-PNR-5-WDM-9-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;2;Cable Compartment;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;5;;1;Cable Compartment;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;42;42;Power Supply (Main Power, Protection Power);;;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;41;Power Supply (Main Power, Protection Power);;;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;40;SDH;;BTM-PNR-6-SDH-12---;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;39;SDH;;BTM-PNR-6-SDH-12---;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;38;SDH;;BTM-PNR-6-SDH-12---;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;37;SDH;;BTM-PNR-6-SDH-12---;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;36;SDH;;BTM-PNR-6-SDH-12---;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;35;SDH;;BTM-PNR-6-SDH-12---;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;34;SDH;;BTM-PNR-6-SDH-12---;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;33;SDH;;BTM-PNR-6-SDH-12---;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;32;SDH;;BTM-PNR-6-SDH-12---;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;31;SDH;;BTM-PNR-6-SDH-12---;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;30;SDH;;BTM-PNR-6-SDH-12---;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;29;SDH;;BTM-PNR-6-SDH-12---;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;28;SDH;;BTM-PNR-6-SDH-12---;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;27;SDH;;BTM-PNR-6-SDH-12---;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;26;SDH;;BTM-PNR-6-SDH-12---;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;25;SDH;;BTM-PNR-6-SDH-12---;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;24;SDH;;BTM-PNR-6-SDH-12---;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;23;SDH;;BTM-PNR-6-SDH-12---;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;22;SDH;;BTM-PNR-6-SDH-12---;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;21;SDH;;BTM-PNR-6-SDH-12---;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;20;SDH;;BTM-PNR-6-SDH-12---;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;19;SDH;;BTM-PNR-6-SDH-12---;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;18;SDH;;BTM-PNR-6-SDH-12---;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;17;SDH;;BTM-PNR-6-SDH-12---;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;16;Cable Compartment;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;15;Cable Compartment;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;14;Cable Compartment;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;13;Cable Compartment;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;12;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;11;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;10;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;9;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;8;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;7;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;6;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;5;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;4;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;3;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;2;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;6;;1;IDLE;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;42;42;Power Supply (Main Power, Protection Power);PSU;;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;41;Power Supply (Main Power, Protection Power);PSU;;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;40;Power Supply (Main Power, Protection Power);PSU;;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;39;Power Supply (Main Power, Protection Power);PSU;;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;38;HIT7300 DWDM Coriant;Dwdm Shelf 3 BTC;BTM-PNR-7-WDM-14-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;37;HIT7300 DWDM Coriant;Dwdm Shelf 3 BTC;BTM-PNR-7-WDM-14-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;36;HIT7300 DWDM Coriant;Dwdm Shelf 3 BTC;BTM-PNR-7-WDM-14-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;35;HIT7300 DWDM Coriant;Dwdm Shelf 3 BTC;BTM-PNR-7-WDM-14-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;34;HIT7300 DWDM Coriant;Dwdm Shelf 3 BTC;BTM-PNR-7-WDM-14-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;33;HIT7300 DWDM Coriant;Dwdm Shelf 3 BTC;BTM-PNR-7-WDM-14-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;32;HIT7300 DWDM Coriant;Dwdm Shelf 3 BTC;BTM-PNR-7-WDM-14-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;31;HIT7300 DWDM Coriant;Dwdm Shelf 3 BTC;BTM-PNR-7-WDM-14-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;30;HIT7300 DWDM Coriant;Dwdm Shelf 3 BTC;BTM-PNR-7-WDM-14-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;29;HIT7300 DWDM Coriant;Dwdm Shelf 3 BTC;BTM-PNR-7-WDM-14-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;28;HIT7300 DWDM Coriant;Dwdm Shelf 3 BTC;BTM-PNR-7-WDM-14-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;27;HIT7300 DWDM Coriant;Dwdm Shelf 3 BTC;BTM-PNR-7-WDM-14-IFR-HIT7300-;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;26;Cable Compartment;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;25;Cable Compartment;;;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;24;Nokia Siemens Network;Dwdm lama Singapore Shelf 4 Shutdown;BTM-PNR-7-WDM-13-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;23;Nokia Siemens Network;Dwdm lama Singapore Shelf 4 Shutdown;BTM-PNR-7-WDM-13-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;22;Nokia Siemens Network;Dwdm lama Singapore Shelf 4 Shutdown;BTM-PNR-7-WDM-13-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;21;Nokia Siemens Network;Dwdm lama Singapore Shelf 4 Shutdown;BTM-PNR-7-WDM-13-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;20;Nokia Siemens Network;Dwdm lama Singapore Shelf 4 Shutdown;BTM-PNR-7-WDM-13-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;19;Nokia Siemens Network;Dwdm lama Singapore Shelf 4 Shutdown;BTM-PNR-7-WDM-13-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;18;Nokia Siemens Network;Dwdm lama Singapore Shelf 4 Shutdown;BTM-PNR-7-WDM-13-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;17;Nokia Siemens Network;Dwdm lama Singapore Shelf 4 Shutdown;BTM-PNR-7-WDM-13-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;16;Nokia Siemens Network;Dwdm lama Singapore Shelf 4 Shutdown;BTM-PNR-7-WDM-13-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;15;Nokia Siemens Network;Dwdm lama Singapore Shelf 4 Shutdown;BTM-PNR-7-WDM-13-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;14;Nokia Siemens Network;Dwdm lama Singapore Shelf 4 Shutdown;BTM-PNR-7-WDM-13-SEM--;;;BTM;-;PNR;-;;;
;Batam;Panaran;7;;13;Nokia Siemens Network;Dwdm lama Singapore Shelf 4 Shutdown;BTM-PNR-7-WDM-13-SEM--;;;BTM;-;PNR;-;;;
